%time,field.header.seq,field.header.stamp,field.header.frame_id,field.poses0.position.x,field.poses0.position.y,field.poses0.position.z,field.poses0.orientation.x,field.poses0.orientation.y,field.poses0.orientation.z,field.poses0.orientation.w,field.poses1.position.x,field.poses1.position.y,field.poses1.position.z,field.poses1.orientation.x,field.poses1.orientation.y,field.poses1.orientation.z,field.poses1.orientation.w,field.poses2.position.x,field.poses2.position.y,field.poses2.position.z,field.poses2.orientation.x,field.poses2.orientation.y,field.poses2.orientation.z,field.poses2.orientation.w
1539699420365364075,187,1539699420365364075,map,0.0495285531014,-0.0745805156735,0.0,0.0,0.0,-0.0200927000286,0.0,0.0538751306073,-0.0709545859292,0.0,0.0,0.0,-0.0140460924712,0.0,0.0451819755954,-0.0782064454177,0.0,0.0,0.0,-0.0261393075859,0.0
1539699420431980610,188,1539699420431980610,map,0.048479491863,-0.0634508004826,0.0,0.0,0.0,-0.033893388631,0.0,0.0528260693689,-0.0598248707383,0.0,0.0,0.0,-0.0278467810736,0.0,0.0441329143571,-0.0670767302268,0.0,0.0,0.0,-0.0399399961883,0.0
1539699420497929335,189,1539699420497929335,map,0.0509118943363,-0.0752947338301,0.0,0.0,0.0,-0.0210930623845,0.0,0.0553092308898,-0.0717533213581,0.0,0.0,0.0,-0.0149789623633,0.0,0.0465145577829,-0.078836146302,0.0,0.0,0.0,-0.0272071624058,0.0
1539699420565316916,190,1539699420565316916,map,0.0515265335119,-0.0756180032455,0.0,0.0,0.0,-0.0216619625841,0.0,0.0559997045776,-0.072069870918,0.0,0.0,0.0,-0.0155138882416,0.0,0.0470533624462,-0.0791661355729,0.0,0.0,0.0,-0.0278100369265,0.0
1539699420632207394,191,1539699420632207394,map,0.0500855252802,-0.0645938961141,0.0,0.0,0.0,-0.035744960348,0.0,0.0545586963459,-0.0610457637866,0.0,0.0,0.0,-0.0295968860055,0.0,0.0456123542145,-0.0681420284415,0.0,0.0,0.0,-0.0418930346904,0.0
1539699420697951078,192,1539699420697951078,map,0.0518764184604,-0.0704718703431,0.0,0.0,0.0,-0.028553687903,0.0,0.0564892403043,-0.0668942670969,0.0,0.0,0.0,-0.0223495848301,0.0,0.0472635966166,-0.0740494735892,0.0,0.0,0.0,-0.0347577909758,0.0
1539699420765232086,193,1539699420765232086,map,0.0541378250807,-0.0767106718228,0.0,0.0,0.0,-0.0253512359836,0.0,0.0589533245859,-0.0730459932395,0.0,0.0,0.0,-0.019094855479,0.0,0.0493223255755,-0.0803753504061,0.0,0.0,0.0,-0.0316076164882,0.0
1539699420831772804,194,1539699420831772804,map,0.0523976234206,-0.06544231728,0.0,0.0,0.0,-0.0460233863857,0.0,0.0572131229258,-0.0617776386967,0.0,0.0,0.0,-0.0397670058811,0.0,0.0475821239154,-0.0691069958633,0.0,0.0,0.0,-0.0522797668903,0.0
1539699420898607969,195,1539699420898607969,map,0.0557553519905,-0.0722844560218,0.0,0.0,0.0,-0.0425563037591,0.0,0.0606014151075,-0.0687192506775,0.0,0.0,0.0,-0.0362410036586,0.0,0.0509092888734,-0.0758496613661,0.0,0.0,0.0,-0.0488716038595,0.0
1539699420964692831,196,1539699420964692831,map,0.0580898106627,-0.0749900168608,0.0,0.0,0.0,-0.0427915258766,0.0,0.0630412147692,-0.0714203108834,0.0,0.0,0.0,-0.0364237927107,0.0,0.0531384065562,-0.0785597228383,0.0,0.0,0.0,-0.0491592590426,0.0
1539699421031968117,197,1539699421031968117,map,0.0559563717591,-0.0640173512224,0.0,0.0,0.0,-0.0678866951825,0.0,0.0609077758656,-0.060447645245,0.0,0.0,0.0,-0.0615189620165,0.0,0.0510049676525,-0.0675870571998,0.0,0.0,0.0,-0.0742544283484,0.0
1539699421098042727,198,1539699421098042727,map,0.0600730820267,-0.0700005539921,0.0,0.0,0.0,-0.0524575282766,0.0,0.0651722097136,-0.066413381045,0.0,0.0,0.0,-0.046024940527,0.0,0.0549739543397,-0.0735877269391,0.0,0.0,0.0,-0.0588901160261,0.0
1539699421165630102,199,1539699421165630102,map,0.063521939043,-0.0744027380725,0.0,0.0,0.0,-0.0397769959525,0.0,0.0687345704734,-0.0708269422301,0.0,0.0,0.0,-0.0332742538739,0.0,0.0583093076126,-0.0779785339148,0.0,0.0,0.0,-0.0462797380311,0.0
1539699421231791973,200,1539699421231791973,map,0.0653388866296,-0.0747565894426,0.0,0.0,0.0,-0.0408815293881,0.0,0.0706290551574,-0.0711929414494,0.0,0.0,0.0,-0.0343221102459,0.0,0.0600487181018,-0.0783202374359,0.0,0.0,0.0,-0.0474409485304,0.0
1539699421298575401,201,1539699421298575401,map,0.0648285716639,-0.0698587949975,0.0,0.0,0.0,-0.0507593767367,0.0,0.0701654104179,-0.0662991323647,0.0,0.0,0.0,-0.0441718910258,0.0,0.05949173291,-0.0734184576303,0.0,0.0,0.0,-0.0573468624476,0.0
1539699421365333080,202,1539699421365333080,map,0.068301229873,-0.0735322086981,0.0,0.0,0.0,-0.0402543386482,0.0,0.0737680350134,-0.0699672897787,0.0,0.0,0.0,-0.0335887024195,0.0,0.0628344247325,-0.0770971276176,0.0,0.0,0.0,-0.0469199748769,0.0
1539699421432049513,203,1539699421432049513,map,0.064424382941,-0.0629001648944,0.0,0.0,0.0,-0.0665257878827,0.0,0.0698911880814,-0.0593352459749,0.0,0.0,0.0,-0.059860151654,0.0,0.0589575778005,-0.0664650838138,0.0,0.0,0.0,-0.0731914241114,0.0
1539699421514526129,204,1539699421514526129,map,0.0650453784223,-0.0613817356289,0.0,0.0,0.0,-0.067925639895,0.0,0.0706176255317,-0.05781447912,0.0,0.0,0.0,-0.0611894845487,0.0,0.059473131313,-0.0649489921378,0.0,0.0,0.0,-0.0746617952414,0.0
1539699421581358433,205,1539699421581358433,map,0.0693171823516,-0.0665260441424,0.0,0.0,0.0,-0.0518726181906,0.0,0.0750244442823,-0.0629631738215,0.0,0.0,0.0,-0.0450425777488,0.0,0.063609920421,-0.0700889144634,0.0,0.0,0.0,-0.0587026586325,0.0
1539699421647851706,206,1539699421647851706,map,0.0688028873124,-0.0639324671125,0.0,0.0,0.0,-0.0582257478754,0.0,0.0745726608886,-0.0603774121204,0.0,0.0,0.0,-0.0513433005836,0.0,0.0630331137362,-0.0674875221045,0.0,0.0,0.0,-0.0651081951673,0.0
1539699421715694189,207,1539699421715694189,map,0.0681860839804,-0.0611343625528,0.0,0.0,0.0,-0.0640972645719,0.0,0.0740421081022,-0.0575582052626,0.0,0.0,0.0,-0.0571726727607,0.0,0.0623300598587,-0.0647105198429,0.0,0.0,0.0,-0.0710218563832,0.0
1539699421781352282,208,1539699421781352282,map,0.0740528867985,-0.0684349978413,0.0,0.0,0.0,-0.0438810565141,0.0,0.0800450545025,-0.0648838534151,0.0,0.0,0.0,-0.0368414080546,0.0,0.0680607190945,-0.0719861422674,0.0,0.0,0.0,-0.0509207049736,0.0
1539699421848321676,209,1539699421848321676,map,0.0782748796857,-0.0728363098637,0.0,0.0,0.0,-0.0316125686986,0.0,0.0843942653688,-0.0692923454067,0.0,0.0,0.0,-0.02447701476,0.0,0.0721554940027,-0.0763802743206,0.0,0.0,0.0,-0.0387481226371,0.0
1539699421914862394,210,1539699421914862394,map,0.075962115981,-0.0676126063175,0.0,0.0,0.0,-0.0441816607065,0.0,0.0821461273309,-0.0640468406542,0.0,0.0,0.0,-0.0370184462726,0.0,0.069778104631,-0.0711783719809,0.0,0.0,0.0,-0.0513448751404,0.0
1539699421981238842,211,1539699421981238842,map,0.0767682282707,-0.0671533486019,0.0,0.0,0.0,-0.0449198546541,0.0,0.0830164427017,-0.0636119675618,0.0,0.0,0.0,-0.0376913947669,0.0,0.0705200138396,-0.0706947296421,0.0,0.0,0.0,-0.0521483145413,0.0
1539699422048527718,212,1539699422048527718,map,0.0708018641711,-0.0578460317971,0.0,0.0,0.0,-0.0699621701525,0.0,0.0770500786022,-0.0543046507569,0.0,0.0,0.0,-0.0627337102653,0.0,0.0645536497401,-0.0613874128373,0.0,0.0,0.0,-0.0771906300396,0.0
1539699422114802599,213,1539699422114802599,map,0.0754986152776,-0.0622475610814,0.0,0.0,0.0,-0.0586367452948,0.0,0.0818746132649,-0.058717736641,0.0,0.0,0.0,-0.0513109400931,0.0,0.0691226172903,-0.0657773855217,0.0,0.0,0.0,-0.0659625504966,0.0
1539699422181403637,214,1539699422181403637,map,0.0836849100249,-0.0697787691184,0.0,0.0,0.0,-0.0362806927008,0.0,0.0902740192061,-0.066206071862,0.0,0.0,0.0,-0.0288306588549,0.0,0.0770958008437,-0.0733514663748,0.0,0.0,0.0,-0.0437307265467,0.0
1539699422248439074,215,1539699422248439074,map,0.0770578350568,-0.0607070054792,0.0,0.0,0.0,-0.062866803801,0.0,0.0836469442379,-0.0571343082228,0.0,0.0,0.0,-0.0554167699551,0.0,0.0704687258756,-0.0642797027356,0.0,0.0,0.0,-0.0703168376468,0.0
1539699422315165043,216,1539699422315165043,map,0.0780709828205,-0.0605854320505,0.0,0.0,0.0,-0.0633673346191,0.0,0.0847736042321,-0.056988578132,0.0,0.0,0.0,-0.0558465219567,0.0,0.071368361409,-0.0641822859689,0.0,0.0,0.0,-0.0708881472816,0.0
1539699422381432295,217,1539699422381432295,map,0.0835551995667,-0.063995968143,0.0,0.0,0.0,-0.0477023078719,0.0,0.0904182042087,-0.0603683447339,0.0,0.0,0.0,-0.0400806634927,0.0,0.0766921949248,-0.0676235915521,0.0,0.0,0.0,-0.0553239522512,0.0
1539699422447831869,218,1539699422447831869,map,0.087868454425,-0.0664222554255,0.0,0.0,0.0,-0.0379875291417,0.0,0.0948751436794,-0.0627670049575,0.0,0.0,0.0,-0.0302588158165,0.0,0.0808617651707,-0.0700775058935,0.0,0.0,0.0,-0.045716242467,0.0
1539699422514568567,219,1539699422514568567,map,0.0802907699469,-0.0584076672084,0.0,0.0,0.0,-0.0640760491239,0.0,0.0872974592013,-0.0547524167403,0.0,0.0,0.0,-0.0563473357987,0.0,0.0732840806925,-0.0620629176764,0.0,0.0,0.0,-0.0718047624492,0.0
1539699422581900120,220,1539699422581900120,map,0.090681529949,-0.0657723315251,0.0,0.0,0.0,-0.0366386516296,0.0,0.0978910925119,-0.0620716365366,0.0,0.0,0.0,-0.0287692690537,0.0,0.0834719673862,-0.0694730265137,0.0,0.0,0.0,-0.0445080342055,0.0
1539699422664497375,221,1539699422664497375,map,0.0804183137131,-0.0559288582265,0.0,0.0,0.0,-0.0697536180891,0.0,0.087627876276,-0.0522281632379,0.0,0.0,0.0,-0.0618842355132,0.0,0.0732087511503,-0.0596295532151,0.0,0.0,0.0,-0.077623000665,0.0
1539699422732039928,222,1539699422732039928,map,0.0807790103485,-0.0550908386449,0.0,0.0,0.0,-0.0713996010246,0.0,0.0880345815874,-0.0514141559881,0.0,0.0,0.0,-0.0634629418695,0.0,0.0735234391096,-0.0587675213017,0.0,0.0,0.0,-0.0793362601798,0.0
1539699422798351288,223,1539699422798351288,map,0.0867988313534,-0.0583147667021,0.0,0.0,0.0,-0.0561739478537,0.0,0.0941861303988,-0.0546172723855,0.0,0.0,0.0,-0.0481242920334,0.0,0.0794115323079,-0.0620122610186,0.0,0.0,0.0,-0.0642236036739,0.0
1539699422864895105,224,1539699422864895105,map,0.0922934062633,-0.0605161491026,0.0,0.0,0.0,-0.0413327099641,0.0,0.0997669252148,-0.0568294455256,0.0,0.0,0.0,-0.0331769386641,0.0,0.0848198873118,-0.0642028526797,0.0,0.0,0.0,-0.0494884812641,0.0
1539699422932017326,225,1539699422932017326,map,0.0834506536684,-0.0536162326754,0.0,0.0,0.0,-0.0655524285427,0.0,0.0909241726199,-0.0499295290983,0.0,0.0,0.0,-0.0573966572427,0.0,0.0759771347168,-0.0573029362524,0.0,0.0,0.0,-0.0737081998428,0.0
1539699422998981714,226,1539699422998981714,map,0.0934106075313,-0.0586469640939,0.0,0.0,0.0,-0.0429202400649,0.0,0.101069701096,-0.0548906800724,0.0,0.0,0.0,-0.0346294580594,0.0,0.0857515139671,-0.0624032481155,0.0,0.0,0.0,-0.0512110220705,0.0
1539699423065011740,227,1539699423065011740,map,0.0944668565388,-0.0578588732832,0.0,0.0,0.0,-0.0404243718995,0.0,0.102180289483,-0.054102352006,0.0,0.0,0.0,-0.0320614875151,0.0,0.0867534235948,-0.0616153945604,0.0,0.0,0.0,-0.048787256284,0.0
1539699423131240845,228,1539699423131240845,map,0.0849588546682,-0.0521677919347,0.0,0.0,0.0,-0.0608471782427,0.0,0.0926722876122,-0.0484112706575,0.0,0.0,0.0,-0.0524842938583,0.0,0.0772454217242,-0.0559243132119,0.0,0.0,0.0,-0.0692100626271,0.0
1539699423198313236,229,1539699423198313236,map,0.0911195654258,-0.0548171176046,0.0,0.0,0.0,-0.0433657013313,0.0,0.098941668582,-0.0510297488893,0.0,0.0,0.0,-0.0348904443585,0.0,0.0832974622697,-0.0586044863199,0.0,0.0,0.0,-0.051840958304,0.0
1539699423264957190,230,1539699423264957190,map,0.0961012608098,-0.0566299009423,0.0,0.0,0.0,-0.0308493042711,0.0,0.104009223364,-0.0528205421354,0.0,0.0,0.0,-0.0222706442536,0.0,0.0881932982556,-0.0604392597492,0.0,0.0,0.0,-0.0394279642887,0.0
1539699423331808805,231,1539699423331808805,map,0.0894108076892,-0.0530557714404,0.0,0.0,0.0,-0.0420185829959,0.0,0.0973371561211,-0.049240482951,0.0,0.0,0.0,-0.0334175862156,0.0,0.0814844592572,-0.0568710599298,0.0,0.0,0.0,-0.0506195797763,0.0
1539699423398596525,232,1539699423398596525,map,0.0796031135806,-0.0480080069701,0.0,0.0,0.0,-0.0600355950811,0.0,0.0875294620126,-0.0441927184807,0.0,0.0,0.0,-0.0514345983007,0.0,0.0716767651487,-0.0518232954595,0.0,0.0,0.0,-0.0686365918614,0.0
1539699423465384007,233,1539699423465384007,map,0.0929369716451,-0.0535085761211,0.0,0.0,0.0,-0.03392071708,0.0,0.1010521709,-0.0495789361617,0.0,0.0,0.0,-0.0251705437817,0.0,0.0848217723903,-0.0574382160806,0.0,0.0,0.0,-0.0426708903783,0.0
1539699423531922817,234,1539699423531922817,map,0.0981294868089,-0.0552089705082,0.0,0.0,0.0,-0.0250398761072,0.0,0.106287525074,-0.0512752923192,0.0,0.0,0.0,-0.0162048612323,0.0,0.0899714485433,-0.0591426486973,0.0,0.0,0.0,-0.0338748909821,0.0
1539699423599066496,235,1539699423599066496,map,0.0880307728481,-0.0507477307598,0.0,0.0,0.0,-0.0431946395373,0.0,0.0961888111137,-0.0468140525707,0.0,0.0,0.0,-0.0343596246624,0.0,0.0798727345826,-0.0546814089488,0.0,0.0,0.0,-0.0520296544123,0.0
1539699423664586306,236,1539699423664586306,map,0.0995852113741,-0.0542638216755,0.0,0.0,0.0,-0.0244016964588,0.0,0.10787619812,-0.0502362662843,0.0,0.0,0.0,-0.01545128975,0.0,0.0912942246284,-0.0582913770668,0.0,0.0,0.0,-0.0333521031676,0.0
1539699423731923819,237,1539699423731923819,map,0.0938761144361,-0.0516898151526,0.0,0.0,0.0,-0.0345836717842,0.0,0.102173255221,-0.0476625601303,0.0,0.0,0.0,-0.0256114630257,0.0,0.085578973651,-0.0557170701749,0.0,0.0,0.0,-0.0435558805427,0.0
1539699423798527002,238,1539699423798527002,map,0.0948952444731,-0.05110895322,0.0,0.0,0.0,-0.0339459692095,0.0,0.103328674787,-0.046956414379,0.0,0.0,0.0,-0.0249154541731,0.0,0.0864618141588,-0.055261492061,0.0,0.0,0.0,-0.042976484246,0.0
1539699423865168095,239,1539699423865168095,map,0.0996327623861,-0.0516264166031,0.0,0.0,0.0,-0.0273194424578,0.0,0.108183782803,-0.0473632147714,0.0,0.0,0.0,-0.0182153329228,0.0,0.0910817419693,-0.0558896184349,0.0,0.0,0.0,-0.0364235519927,0.0
1539699423948718309,240,1539699423948718309,map,0.0974640350905,-0.0499601398733,0.0,0.0,0.0,-0.0340974644289,0.0,0.106018543427,-0.0456923453778,0.0,0.0,0.0,-0.0249480050475,0.0,0.0889095267535,-0.0542279343688,0.0,0.0,0.0,-0.0432469238103,0.0
1539699424014545441,241,1539699424014545441,map,0.0993656909858,-0.0494802867316,0.0,0.0,0.0,-0.0307733899733,0.0,0.107926736159,-0.0451993838374,0.0,0.0,0.0,-0.0215675638646,0.0,0.090804645813,-0.0537611896257,0.0,0.0,0.0,-0.039979216082,0.0
1539699424082106113,242,1539699424082106113,map,0.0888460384636,-0.0465881132155,0.0,0.0,0.0,-0.0450188837617,0.0,0.0974070836365,-0.0423072103214,0.0,0.0,0.0,-0.0358130576531,0.0,0.0802849932908,-0.0508690161097,0.0,0.0,0.0,-0.0542247098704,0.0
1539699424097902060,243,1539699424097902060,map,0.101992047335,-0.0491802784415,0.0,0.0,0.0,-0.0204358546767,0.0,0.110611751116,-0.0448243215124,0.0,0.0,0.0,-0.0111539448767,0.0,0.0933723435529,-0.0535362353706,0.0,0.0,0.0,-0.0297177644767,0.0
1539699424097902060,244,1539699424097902060,map,0.118583739907,-0.0522274218182,0.0,0.0,0.0,0.00657377882943,0.0,0.127256439005,-0.0477901826954,0.0,0.0,0.0,0.0159370932317,0.0,0.109911040809,-0.056664660941,0.0,0.0,0.0,-0.00278953557283,0.0
1539699424247857332,245,1539699424247857332,map,0.111196898744,-0.049675743096,0.0,0.0,0.0,-0.00285043276871,0.0,0.119903708401,-0.0451650853752,0.0,0.0,0.0,0.00658729644095,0.0,0.102490089086,-0.0541864008168,0.0,0.0,0.0,-0.0122881619784,0.0
1539699424247857332,246,1539699424247857332,map,0.114030473423,-0.0501634348724,0.0,0.0,0.0,0.000125612768606,0.0,0.122761302328,-0.0456211068098,0.0,0.0,0.0,0.00957330304436,0.0,0.105299644517,-0.054705762935,0.0,0.0,0.0,-0.00932207750715,0.0
1539699424414932966,247,1539699424414932966,map,0.101725649764,-0.0472758533979,0.0,0.0,0.0,-0.0138215583372,0.0,0.110458676543,-0.0426911263649,0.0,0.0,0.0,-0.0043208983854,0.0,0.0929926229855,-0.0518605804309,0.0,0.0,0.0,-0.023322218289,0.0
1539699424414932966,248,1539699424414932966,map,0.118282614501,-0.0495157023469,0.0,0.0,0.0,0.00392811847966,0.0,0.12705098603,-0.0448379218116,0.0,0.0,0.0,0.0134903802312,0.0,0.109514242971,-0.0541934828822,0.0,0.0,0.0,-0.00563414327188,0.0
1539699424548694372,249,1539699424548694372,map,0.0950379690785,-0.0456456602005,0.0,0.0,0.0,-0.0211794899064,0.0,0.103806340608,-0.0409678796653,0.0,0.0,0.0,-0.0116172281549,0.0,0.0862695975492,-0.0503234407358,0.0,0.0,0.0,-0.030741751658,0.0
1539699424565152645,250,1539699424565152645,map,0.114567576242,-0.0474504385146,0.0,0.0,0.0,0.00235941697602,0.0,0.123394673421,-0.0426213627927,0.0,0.0,0.0,0.0120047327951,0.0,0.105740479063,-0.0522795142364,0.0,0.0,0.0,-0.00728589884309,0.0
1539699424565152645,251,1539699424565152645,map,0.114567576242,-0.0474504385146,0.0,0.0,0.0,0.00235941697602,0.0,0.123394673421,-0.0426213627927,0.0,0.0,0.0,0.0120047327951,0.0,0.105740479063,-0.0522795142364,0.0,0.0,0.0,-0.00728589884309,0.0
1539699424732226610,252,1539699424732226610,map,0.100120898281,-0.0450259663002,0.0,0.0,0.0,-0.0150722298585,0.0,0.108955206886,-0.0401382518091,0.0,0.0,0.0,-0.00539457801834,0.0,0.0912865896773,-0.0499136807913,0.0,0.0,0.0,-0.0247498816988,0.0
1539699424815275908,253,1539699424815275908,map,0.100890159284,-0.0443233025987,0.0,0.0,0.0,-0.01333843042,0.0,0.109767459291,-0.0393137494277,0.0,0.0,0.0,-0.00361028572049,0.0,0.0920128592772,-0.0493328557697,0.0,0.0,0.0,-0.0230665751194,0.0
1539699424815275908,254,1539699424815275908,map,0.119591619281,-0.0452742534375,0.0,0.0,0.0,0.00533220407573,0.0,0.128554711198,-0.0400754577671,0.0,0.0,0.0,0.0151173303264,0.0,0.110628527364,-0.050473049108,0.0,0.0,0.0,-0.00445292217491,0.0
1539699424948164225,255,1539699424948164225,map,0.100464953626,-0.0433560445746,0.0,0.0,0.0,-0.013491501612,0.0,0.109359330534,-0.0382089606808,0.0,0.0,0.0,-0.00369903369079,0.0,0.0915705767175,-0.0485031284684,0.0,0.0,0.0,-0.0232839695332,0.0
1539699425015508652,256,1539699425015508652,map,0.103009695717,-0.0427943167543,0.0,0.0,0.0,-0.012228030485,0.0,0.111920075493,-0.0375491452788,0.0,0.0,0.0,-0.00239530214773,0.0,0.0940993159419,-0.0480394882297,0.0,0.0,0.0,-0.0220607588224,0.0
1539699425032316208,257,1539699425032316208,map,0.11780978877,-0.0428272281166,0.0,0.0,0.0,0.00104637324446,0.0,0.12675185062,-0.0374331910533,0.0,0.0,0.0,0.0109304333995,0.0,0.10886772692,-0.0482212651799,0.0,0.0,0.0,-0.00883768691058,0.0
1539699425165596247,258,1539699425165596247,map,0.0955642747949,-0.0408301872793,0.0,0.0,0.0,-0.0378750528941,0.0,0.104506336645,-0.035436150216,0.0,0.0,0.0,-0.0279909927391,0.0,0.0866222129449,-0.0462242243425,0.0,0.0,0.0,-0.0477591130491,0.0
1539699425182126284,259,1539699425182126284,map,0.111641649693,-0.0402903381499,0.0,0.0,0.0,-0.0203468393893,0.0,0.120619398771,-0.0347362771132,0.0,0.0,0.0,-0.0104134523383,0.0,0.102663900614,-0.0458443991866,0.0,0.0,0.0,-0.0302802264403,0.0
1539699425299106359,260,1539699425299106359,map,0.106152290473,-0.0371328440973,0.0,0.0,0.0,-0.0356609422962,0.0,0.115181290125,-0.031397651215,0.0,0.0,0.0,-0.0256790285005,0.0,0.09712329082,-0.0428680369796,0.0,0.0,0.0,-0.0456428560918,0.0
1539699425348026037,261,1539699425348026037,map,0.103790872998,-0.0366180607937,0.0,0.0,0.0,-0.0413961884462,0.0,0.112754466503,-0.0309242658506,0.0,0.0,0.0,-0.0314059968496,0.0,0.0948272794937,-0.0423118557369,0.0,0.0,0.0,-0.0513863800428,0.0
1539699425348026037,262,1539699425348026037,map,0.116951060923,-0.0350665432366,0.0,0.0,0.0,-0.0151535743855,0.0,0.125955716441,-0.0292173332706,0.0,0.0,0.0,-0.00511744363202,0.0,0.107946405405,-0.0409157532026,0.0,0.0,0.0,-0.0251897051391,0.0
1539699425481351614,263,1539699425481351614,map,0.110399036937,-0.0324954985859,0.0,0.0,0.0,-0.0332146289572,0.0,0.119350513457,-0.0265448450488,0.0,0.0,0.0,-0.0231148572068,0.0,0.101447560417,-0.038446152123,0.0,0.0,0.0,-0.0433144007075,0.0
1539699425481351614,264,1539699425481351614,map,0.110399036937,-0.0324954985859,0.0,0.0,0.0,-0.0332146289572,0.0,0.119350513457,-0.0265448450488,0.0,0.0,0.0,-0.0231148572068,0.0,0.101447560417,-0.038446152123,0.0,0.0,0.0,-0.0433144007075,0.0
1539699425632524490,265,1539699425632524490,map,0.10565107172,-0.0296427030127,0.0,0.0,0.0,-0.0448896927628,0.0,0.11457710703,-0.0235192727455,0.0,0.0,0.0,-0.0347098729517,0.0,0.0967250364102,-0.03576613328,0.0,0.0,0.0,-0.0550695125738,0.0
1539699425648496866,266,1539699425648496866,map,0.116999416685,-0.0268019906898,0.0,0.0,0.0,-0.0194817919961,0.0,0.125966006665,-0.0204871512899,0.0,0.0,0.0,-0.00924013873445,0.0,0.108032826705,-0.0331168300898,0.0,0.0,0.0,-0.0297234452577,0.0
1539699425765666246,267,1539699425765666246,map,0.0984831129115,-0.0280682091812,0.0,0.0,0.0,-0.0650940215367,0.0,0.107449702892,-0.0217533697813,0.0,0.0,0.0,-0.0548523682751,0.0,0.0895165229314,-0.0343830485812,0.0,0.0,0.0,-0.0753356747983,0.0
1539699425798102379,268,1539699425798102379,map,0.110884417282,-0.0242023377675,0.0,0.0,0.0,-0.0373435587603,0.0,0.119869926682,-0.0176805997878,0.0,0.0,0.0,-0.0270314816956,0.0,0.101898907883,-0.0307240757471,0.0,0.0,0.0,-0.0476556358249,0.0
1539699425798102379,269,1539699425798102379,map,0.125928632699,-0.0199450927155,0.0,0.0,0.0,0.000524815828816,0.0,0.134787646162,-0.0133624236711,0.0,0.0,0.0,0.0109185247559,0.0,0.117069619236,-0.0265277617599,0.0,0.0,0.0,-0.00986889309825,0.0
1539699425965036392,270,1539699425965036392,map,0.100690560861,-0.0225041135451,0.0,0.0,0.0,-0.0725755880426,0.0,0.109549574324,-0.0159214445007,0.0,0.0,0.0,-0.0621818791156,0.0,0.0918315473978,-0.0290867825896,0.0,0.0,0.0,-0.0829692969697,0.0
1539699425965036392,271,1539699425965036392,map,0.118982055625,-0.0160548695833,0.0,0.0,0.0,-0.0163015395245,0.0,0.127819814135,-0.00925046085955,0.0,0.0,0.0,-0.00579750723922,0.0,0.110144297114,-0.0228592783071,0.0,0.0,0.0,-0.0268055718098,0.0
1539699426098795414,272,1539699426098795414,map,0.1078812231,-0.0161415370507,0.0,0.0,0.0,-0.0510927908647,0.0,0.116698699617,-0.00922070855594,0.0,0.0,0.0,-0.0405223823086,0.0,0.0990637465835,-0.0230623655455,0.0,0.0,0.0,-0.0616631994209,0.0
1539699426098795414,273,1539699426098795414,map,0.1078812231,-0.0161415370507,0.0,0.0,0.0,-0.0510927908647,0.0,0.116698699617,-0.00922070855594,0.0,0.0,0.0,-0.0405223823086,0.0,0.0990637465835,-0.0230623655455,0.0,0.0,0.0,-0.0616631994209,0.0
1539699426231693983,274,1539699426231693983,map,0.104171408566,-0.0140788025464,0.0,0.0,0.0,-0.0660439274595,0.0,0.112990676712,-0.0069244359733,0.0,0.0,0.0,-0.05535836479,0.0,0.0953521404198,-0.0212331691195,0.0,0.0,0.0,-0.0767294901291,0.0
1539699426264558554,275,1539699426264558554,map,0.1130363861,-0.00834007569679,0.0,0.0,0.0,-0.0358079032477,0.0,0.121859619686,-0.000972894368378,0.0,0.0,0.0,-0.0250148392125,0.0,0.104213152513,-0.0157072570252,0.0,0.0,0.0,-0.046600967283,0.0
1539699426381935358,276,1539699426381935358,map,0.110543237886,-0.00536479076966,0.0,0.0,0.0,-0.0527236473832,0.0,0.11928187221,0.00212902902881,0.0,0.0,0.0,-0.0418096548206,0.0,0.101804603562,-0.0128586105681,0.0,0.0,0.0,-0.0636376399458,0.0
1539699426414725065,277,1539699426414725065,map,0.10717561011,-0.00640746280791,0.0,0.0,0.0,-0.0667278600977,0.0,0.115914244434,0.00108635699055,0.0,0.0,0.0,-0.0558138675351,0.0,0.0984369757863,-0.0139012826064,0.0,0.0,0.0,-0.0776418526603,0.0
1539699426414725065,278,1539699426414725065,map,0.115725200435,-0.00117752289223,0.0,0.0,0.0,-0.0299686545244,0.0,0.124393217539,0.00639272180103,0.0,0.0,0.0,-0.0189662834309,0.0,0.107057183331,-0.00874776758549,0.0,0.0,0.0,-0.0409710256178,0.0
1539699426581972361,279,1539699426581972361,map,0.105536313461,-0.000897628100396,0.0,0.0,0.0,-0.0661275322756,0.0,0.114160362104,0.00683161742967,0.0,0.0,0.0,-0.0549977945268,0.0,0.0969122648175,-0.00862687363046,0.0,0.0,0.0,-0.0772572700243,0.0
1539699426581972361,280,1539699426581972361,map,0.116606825032,0.0075476150451,0.0,0.0,0.0,-0.0103452909174,0.0,0.125171835057,0.0154299468778,0.0,0.0,0.0,0.000926055536105,0.0,0.108041815006,-0.000334716787597,0.0,0.0,0.0,-0.0216166373709,0.0
1539699426715502739,281,1539699426715502739,map,0.104722105169,0.0047402272689,0.0,0.0,0.0,-0.0563106626683,0.0,0.113204397337,0.0126927646187,0.0,0.0,0.0,-0.0449305385115,0.0,0.0962398130019,-0.00321231008089,0.0,0.0,0.0,-0.0676907868251,0.0
